file                                                                  , best_acc, best_epoch, source_train_loss, source_train_acc, source_val_loss, source_val_acc, target_val_loss, target_val_acc, model_name        , data_name, data_dir                                          , transfer_task  , task_type  , normlizetype, metric_type, threshold, cuda_device, checkpoint_dir               , pretrained, batch_size, num_workers, bottleneck, bottleneck_num, last_batch, distance_metric, distance_loss, trade_off_distance, lam_distance, domain_adversarial, adversarial_loss, hidden_size, trade_off_adversarial, lam_adversarial, opt , lr   , momentum, weight_decay, lr_scheduler, gamma, steps    , middle_epoch, max_epoch, print_step
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-214734/train.log,   0.6686,        127,            0.6916,           0.9946,          0.009 ,         0.9906,          0.8637,         0.5846, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-214819/train.log,   0.7174,        180,            0.6966,           0.9971,          0.0013,         0.9902,          1.2556,         0.5521, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-214904/train.log,   0.7031,        197,            0.6972,           0.9772,          0.0044,         0.9854,          0.7307,         0.6328, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-214950/train.log,   0.6341,         56,            0.703 ,           0.7168,          0.0155,         0.7256,          0.1115,         0.5378, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215035/train.log,   0.7031,        201,            0.683 ,           0.9762,          0.0045,         0.9766,          0.9937,         0.5898, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215121/train.log,   0.7331,         87,            0.7495,           0.9286,          0.034 ,         0.9277,          0.8871,         0.4961, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215206/train.log,   0.778 ,        216,            0.6904,           0.9338,          0.0081,         0.9421,          1.6495,         0.6432, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215252/train.log,   0.7598,        120,            0.6711,           0.9814,          0.0023,         0.9883,          0.8529,         0.5977, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215337/train.log,   0.75  ,        104,            0.6777,           0.9983,          0.004 ,         0.9971,          1.9892,         0.6465, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215423/train.log,   0.7109,        125,            0.686 ,           0.9919,          0.0053,         0.9814,          1.3192,         0.5078, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215509/train.log,   0.7266,         53,            0.6922,           0.9912,          0.0005,         1.0   ,          2.5283,         0.6413, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215554/train.log,   0.6836,        200,            0.6887,           0.9983,          0.0   ,         1.0   ,          2.0463,         0.627 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215641/train.log,   0.6829,        108,            0.6914,           0.9971,          0.0002,         1.0   ,          3.6736,         0.6445, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[0, 2], [1]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215728/train.log,   0.7337,        125,            0.6934,           0.9932,          0.0096,         0.9297,          0.344 ,         0.5742, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215815/train.log,   0.7148,         73,            0.6965,           0.8877,          0.0136,         0.8437,          0.1857,         0.5859, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215904/train.log,   0.8828,        125,            0.6949,           0.9949,          0.0098,         0.957 ,          0.4046,         0.5417, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-215950/train.log,   0.8789,         57,            0.6927,           0.999 ,          0.0249,         0.9427,          0.7836,         0.5905, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220039/train.log,   0.9023,        129,            0.694 ,           0.999 ,          0.007 ,         0.9717,          0.5611,         0.7305, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220125/train.log,   0.7702,         84,            0.6755,           0.9673,          0.0082,         0.9229,          0.3019,         0.5742, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220210/train.log,   0.7109,         98,            0.6933,           0.8994,          0.0105,         0.8779,          0.2126,         0.6836, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220256/train.log,   0.8633,         66,            0.6422,           0.9956,          0.0077,         0.9854,          0.9443,         0.707 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220341/train.log,   0.8867,         91,            0.6906,           0.9998,          0.0553,         0.9023,          0.518 ,         0.7376, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220427/train.log,   0.8672,        166,            0.6921,           1.0   ,          0.1438,         0.9238,          0.67  ,         0.7773, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220512/train.log,   0.8867,        152,            0.6914,           0.9993,          0.0256,         0.9453,          0.8369,         0.6849, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220558/train.log,   0.7943,        140,            0.6585,           0.9983,          0.018 ,         0.9336,          0.4961,         0.7018, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220646/train.log,   0.9036,         89,            0.6936,           0.9739,          0.0024,         0.9912,          0.1823,         0.8867, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220737/train.log,   0.8945,         80,            0.6882,           0.969 ,          0.0817,         0.9043,          0.6958,         0.707 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-220851/train.log,   0.8783,        142,            0.6941,           1.0   ,          0.0803,         0.9434,          0.8202,         0.7148, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , MK-MMD       , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221003/train.log,   0.7539,        217,            0.6937,           0.9966,          0.0039,         0.9697,          0.2961,         0.6634, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221139/train.log,   0.7057,        136,            0.6911,           0.9353,          0.0096,         0.875 ,          0.1442,         0.6523, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221252/train.log,   0.8919,         79,            0.694 ,           0.9924,          0.0637,         0.9258,          0.6143,         0.7083, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221403/train.log,   0.8822,        143,            0.6957,           0.998 ,          0.0365,         0.8965,          0.592 ,         0.6315, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221513/train.log,   0.9023,        129,            0.6905,           0.999 ,          0.0404,         0.958 ,          0.3723,         0.7539, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221559/train.log,   0.8984,        109,            0.7002,           0.98  ,          0.0076,         0.9258,          0.3002,         0.668 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221644/train.log,   0.7682,         98,            0.6959,           0.9216,          0.0336,         0.89  ,          0.5541,         0.668 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221753/train.log,   0.8555,         56,            0.6666,           0.9951,          0.0337,         0.8447,          0.189 ,         0.4082, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-221905/train.log,   0.8958,         59,            0.6962,           0.9978,          0.0287,         0.9561,          0.5095,         0.8027, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222043/train.log,   0.8867,         63,            0.6916,           0.9954,          0.0279,         0.931 ,          0.7671,         0.4323, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA             ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222154/train.log,   0.8945,        145,            0.6931,           1.0   ,          0.0258,         0.9492,          0.7725,         0.7148, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222303/train.log,   0.7617,        138,            0.657 ,           0.9985,          0.0111,         0.9297,          0.5083,         0.696 , resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222443/train.log,   0.8945,        106,            0.6913,           0.9988,          0.0149,         0.974 ,          0.4466,         0.7812, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222554/train.log,   0.8353,         57,            0.6937,           1.0   ,          0.0418,         0.9375,          0.5661,         0.7129, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222706/train.log,   0.9023,         74,            0.6958,           0.9725,          0.0166,         0.9717,          0.6703,         0.8672, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , JMMD         , Step              ,            1, True              , CDA+E           ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , stepLR      ,  0.1 , 200      ,           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222845/train.log,   0.8021,        116,            0.6919,           0.999 ,          0.011 ,         0.9232,          0.4421,         0.6348, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , step        ,  0.1 , "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-222952/train.log,   0.7812,        173,            0.698 ,           0.9514,          0.0181,         0.8809,          0.3054,         0.6836, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, sgd , 0.1  ,      0.9, 0.001       , exp         ,  0.99, "150,250",           50,       300,          5
./checkpoint/canshutiaozheng5/resnet_features_1d_0506-223109/train.log,   0.8164,         65,            0.6921,           1.0   ,          0.0339,         0.9316,          0.9671,         0.4642, resnet_features_1d, XJTU     , /root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets, "[[1, 2], [0]]", multi_label, 0-1         , jaccard    ,       0.5,           0, ./checkpoint/canshutiaozheng5, False     ,        512,           0, True      ,            256, False     , False          , CORAL        , Step              ,            1, True              , DA              ,        1024, Step                 ,               1, adam, 0.001,      0.9, 1e-05       , step        ,  0.1 , "150,250",           50,       300,          5
