file,best_acc,best_epoch,source_train_loss,source_train_acc,source_val_loss,source_val_acc,target_val_loss,target_val_acc,model_name,data_name,data_dir,transfer_task,normlizetype,cuda_device,checkpoint_dir,pretrained,batch_size,num_workers,bottleneck,bottleneck_num,last_batch,distance_metric,distance_loss,trade_off_distance,lam_distance,domain_adversarial,adversarial_loss,hidden_size,trade_off_adversarial,lam_adversarial,opt,lr,momentum,weight_decay,lr_scheduler,gamma,steps,middle_epoch,max_epoch,print_step
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215507/train.log,0.7812,137,0.6804,1.0,0.0676,0.9922,10.9924,0.4766,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215538/train.log,0.7969,156,0.6188,1.0,0.0068,1.0,4.3241,0.7656,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215608/train.log,0.7812,229,0.6238,1.0,0.0079,0.9922,7.961,0.7734,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215637/train.log,0.7812,196,0.6721,1.0,0.0009,1.0,11.437,0.5,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215707/train.log,0.7891,159,0.6925,1.0,0.1444,0.9844,7.1858,0.6719,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215737/train.log,0.7734,162,0.6618,0.998,0.5415,0.9688,7.2458,0.6953,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215804/train.log,0.7734,117,0.6119,1.0,0.0682,0.9844,3.4712,0.7734,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-215948/train.log,0.7891,113,0.6335,1.0,0.0133,0.9922,11.1632,0.7578,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220051/train.log,0.7969,138,0.6234,1.0,0.0568,0.9922,4.9827,0.75,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220128/train.log,0.7734,271,0.617,1.0,0.0896,0.9922,10.7352,0.7656,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220158/train.log,0.7734,62,0.6139,1.0,0.0298,0.9922,5.6452,0.7578,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220228/train.log,0.75,71,0.6185,1.0,0.2223,0.9688,5.9539,0.7031,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220257/train.log,0.7969,105,0.6229,1.0,0.0021,1.0,10.9576,0.7969,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220329/train.log,0.7969,112,0.6811,1.0,0.0956,0.9766,7.5028,0.7031,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220400/train.log,0.7891,123,0.6183,1.0,0.0278,0.9922,9.4933,0.7812,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220432/train.log,0.7656,198,0.6166,1.0,0.1791,0.9922,5.0408,0.7266,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220502/train.log,0.7812,126,0.7213,1.0,24.5112,0.6875,92.1985,0.1797,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220534/train.log,0.7812,72,0.6728,1.0,0.0159,0.9922,7.638,0.6406,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220606/train.log,0.7812,115,0.6367,1.0,0.0013,1.0,6.6711,0.75,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220636/train.log,0.7891,91,0.6915,1.0,0.0,1.0,10.0482,0.5547,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220708/train.log,0.7812,95,0.5995,1.0,0.3286,0.9766,6.1955,0.7188,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220739/train.log,0.7578,158,0.6105,1.0,0.0524,0.9922,4.6597,0.75,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220810/train.log,0.7891,122,0.6198,1.0,0.0466,0.9922,7.7458,0.7891,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220839/train.log,0.7969,104,0.6606,0.998,0.0381,0.9922,5.991,0.7109,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220910/train.log,0.7891,106,0.6244,1.0,0.0,1.0,10.785,0.7734,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-220941/train.log,0.7891,84,0.6144,1.0,0.0589,0.9922,5.3793,0.7812,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221012/train.log,0.7656,89,0.7017,0.998,0.2195,0.9922,8.8855,0.5859,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221044/train.log,0.7891,157,0.6178,1.0,0.0,1.0,9.5227,0.7812,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221116/train.log,0.7969,112,0.6126,1.0,0.0001,1.0,5.3937,0.75,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221150/train.log,0.7891,245,0.6182,1.0,0.0001,1.0,13.6922,0.7891,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221222/train.log,0.7656,102,0.5956,1.0,0.1234,0.9922,7.0451,0.7109,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221254/train.log,0.7578,76,0.6207,1.0,0.1926,0.9844,5.0578,0.7266,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221324/train.log,0.7578,140,0.6733,0.998,0.0137,0.9922,9.4675,0.6406,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221356/train.log,0.7812,181,0.6908,1.0,0.027,0.9922,4.0176,0.7109,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221428/train.log,0.7969,137,0.6906,1.0,0.0,1.0,10.686,0.7266,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221459/train.log,0.7656,131,0.6148,1.0,0.0526,0.9766,6.087,0.6875,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221531/train.log,0.7656,202,0.6133,1.0,0.0308,0.9922,5.2305,0.7656,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221603/train.log,0.7969,101,0.6276,1.0,0.0,1.0,7.8494,0.7969,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221632/train.log,0.7969,212,0.6103,1.0,0.0766,0.9922,4.6465,0.6719,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221701/train.log,0.7891,184,0.6195,1.0,0.02,0.9922,9.6485,0.7891,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221730/train.log,0.7656,162,0.619,1.0,0.1116,0.9766,4.5548,0.75,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221803/train.log,0.7344,73,0.6143,1.0,0.1148,0.9766,4.7044,0.7344,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221833/train.log,0.7969,106,0.6187,1.0,0.0001,1.0,8.5353,0.7969,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221904/train.log,0.7969,158,0.6389,1.0,0.0969,0.9922,6.8483,0.7969,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-221935/train.log,0.7891,78,0.6197,1.0,0.0002,1.0,10.146,0.7812,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [1]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,CORAL,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222005/train.log,0.3984,0,0.6897,1.0,0.0979,0.9844,23.0697,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222034/train.log,0.3984,0,0.693,1.0,0.0001,1.0,16.9928,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222105/train.log,0.3984,1,0.6748,1.0,0.0153,0.9922,16.2281,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222135/train.log,0.3984,0,0.6649,1.0,0.0556,0.9844,12.2973,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222207/train.log,0.3984,1,0.6936,1.0,0.0193,0.9922,18.223,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,DA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222237/train.log,0.3984,0,0.6722,1.0,0.0368,0.9922,33.3374,0.375,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222307/train.log,0.3984,0,0.6903,1.0,0.0,1.0,21.673,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222336/train.log,0.3984,1,0.6948,1.0,0.0319,0.9922,18.7257,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222408/train.log,0.3984,1,0.6839,1.0,0.0083,0.9922,13.7925,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222440/train.log,0.3984,1,0.6911,1.0,0.0,1.0,26.2625,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222509/train.log,0.3984,0,0.6117,1.0,0.0768,0.9844,19.3822,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222541/train.log,0.3984,0,0.6844,1.0,0.0782,0.9922,33.151,0.375,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,sgd,0.1,0.9,0.001,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222611/train.log,0.3984,1,0.6857,1.0,0.0169,0.9922,26.2286,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,step,0.1,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222643/train.log,0.3984,0,0.6951,1.0,0.054,0.9844,17.7963,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,exp,0.99,"150,250",50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222713/train.log,0.3984,1,0.6928,1.0,0.0,1.0,32.2611,0.3984,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,MK-MMD,Step,1,True,CDA+E,1536,Step,1,adam,0.001,0.9,1e-05,stepLR,0.1,200,50,300,50
./checkpoint/canshutiaozheng3/resnet_features_1d_0429-222743/train.log,0.3984,0,0.6829,1.0,0.2635,0.9844,23.2927,0.3672,resnet_features_1d,XJTU,/root/autodl-tmp/datasets/XJTU-SY_Bearing_Datasets,"[[0], [2]]",0-1,0,./checkpoint/canshutiaozheng3,False,512,0,True,256,False,False,JMMD,Step,1,True,DA,1536,Step,1,sgd,0.1,0.9,0.001,step,0.1,"150,250",50,300,50
